gid,no,instl_pupr,administ,instl_dtl,lo,la,tot_camera,pixel,instl_de,geometry
103623,22505,어린이보호,경상남도 진주시청,경상남도 진주시 정촌면 삼일로 50,128.099444,35.125067,3,200,2022-11-21,POINT (128.099444 35.125067)
103624,22506,어린이보호,경상남도 진주시청,경상남도 진주시 정촌면 삼일로 50,128.098454,35.124938,2,200,2022-11-21,POINT (128.098454 35.124938)
103625,22507,어린이보호,경상남도 진주시청,경상남도 진주시 정촌면 정촌로 629,128.143816,35.136233,3,200,2022-11-21,POINT (128.143816 35.136233)
103626,22508,어린이보호,경상남도 진주시청,경상남도 진주시 내동면 순환로 426,128.067272,35.163253,3,200,2022-11-21,POINT (128.067272 35.163253)
103627,22509,어린이보호,경상남도 진주시청,경상남도 진주시 내동면 순환로 426,128.067704,35.163919,4,200,2022-11-21,POINT (128.067704 35.163919)
103628,22510,어린이보호,경상남도 진주시청,경상남도 진주시 문산읍 월아산로1048번길 36,128.167236,35.164333,4,200,2022-11-21,POINT (128.167236 35.164333)
103629,22511,어린이보호,경상남도 진주시청,경상남도 진주시 문산읍 소문길 11,128.163156,35.170672,4,200,2022-11-21,POINT (128.163156 35.170672)
103630,22512,어린이보호,경상남도 진주시청,경상남도 진주시 문산읍 소문길 11,128.161557,35.171181,3,200,2022-11-21,POINT (128.161557 35.171181)
103631,22513,어린이보호,경상남도 진주시청,,128.168946,35.170544,4,200,2022-11-21,POINT (128.168946 35.170544)
103632,22514,어린이보호,경상남도 진주시청,경상남도 진주시 사들로 70 (충무공동),128.148808,35.172487,2,200,2022-11-21,POINT (128.148808 35.172487)
103633,22515,교통정보수집,경상남도 진주시청,,128.133693,35.213953,0,200,2022-11-21,POINT (128.133693 35.213953)
103634,22516,교통정보수집,경상남도 진주시청,,128.131071,35.212915,1,200,2022-11-21,POINT (128.131071 35.212915)
103635,22517,교통정보수집,경상남도 진주시청,,128.115045,35.212508,4,200,2022-11-21,POINT (128.115045 35.212508)
103636,22518,교통정보수집,경상남도 진주시청,경상남도 진주시 진양호로 395 (신안동),128.070558,35.187739,5,200,2022-11-21,POINT (128.070558 35.187739)
103637,22519,생활방범,경상남도 진주시청,경상남도 진주시 동진로 155 (상대동),128.1078621,35.1803106,4,200,2022-11-21,POINT (128.1078621 35.1803106)
103638,22520,생활방범,경상남도 진주시청,경상남도 진주시 진양호로125번길 22-35 (평거동),128.0354706,35.1732284,2,200,2022-11-21,POINT (128.0354706 35.1732284)
103639,22521,생활방범,경상남도 진주시청,경상남도 진주시 진양호로 553 (대안동),128.0859025,35.1936389,4,200,2022-11-21,POINT (128.0859025 35.1936389)
103640,22522,생활방범,경상남도 진주시청,경상남도 진주시 정촌면 정촌로 57,128.1025956,35.1310449,2,200,2022-11-21,POINT (128.1025956 35.1310449)
103641,22523,생활방범,경상남도 진주시청,경상남도 진주시 초장로14번길 14 (초전동),128.1147168,35.2045523,3,200,2022-11-21,POINT (128.1147168 35.2045523)
103642,22524,생활방범,경상남도 진주시청,경상남도 진주시 진주성로 111 (상봉동),128.0780661,35.1982711,3,200,2022-11-21,POINT (128.0780661 35.1982711)
103643,22525,생활방범,경상남도 진주시청,"경상남도 진주시 평거로139번길 11-3 (신안동, 신안흥한타운2차아파트)",128.06891,35.181565,1,200,2022-11-21,POINT (128.06891 35.181565)
103753,22635,생활방범,경상남도 진주시청,경상남도 진주시 촉석로225번길 5 (수정동),128.084592,35.197398,3,200,2022-11-21,POINT (128.084592 35.197398)
103754,22636,생활방범,경상남도 진주시청,경상남도 진주시 촉석로225번길 5 (수정동),128.085318,35.19604,3,200,2022-11-21,POINT (128.085318 35.19604)
103755,22637,생활방범,경상남도 진주시청,경상남도 진주시 촉석로225번길 5 (수정동),128.085744,35.196352,3,200,2022-11-21,POINT (128.085744 35.196352)
103756,22638,생활방범,경상남도 진주시청,,128.11151,35.21074,1,200,2022-11-21,POINT (128.11151 35.21074)
103757,22639,생활방범,경상남도 진주시청,경상남도 진주시 남강로 1655 (초전동),128.12568,35.20709,1,200,2022-11-21,POINT (128.12568 35.20709)
103758,22640,생활방범,경상남도 진주시청,경상남도 진주시 남강로 1655 (초전동),128.12545,35.20863,1,200,2022-11-21,POINT (128.12545 35.20863)
103759,22641,생활방범,경상남도 진주시청,경상남도 진주시 남강로 1655 (초전동),128.12598,35.20393,1,200,2022-11-21,POINT (128.12598 35.20393)
103760,22642,생활방범,경상남도 진주시청,,128.1160852,35.20383,1,200,2022-11-21,POINT (128.1160852 35.20383)
103761,22643,생활방범,경상남도 진주시청,,128.1157517,35.208351,2,200,2022-11-21,POINT (128.1157517 35.208351)
103762,22644,생활방범,경상남도 진주시청,,128.121578,35.212585,2,200,2022-11-21,POINT (128.121578 35.212585)
103763,22645,생활방범,경상남도 진주시청,,128.090535,35.179804,2,200,2022-11-21,POINT (128.090535 35.179804)
103764,22646,생활방범,경상남도 진주시청,경상남도 진주시 진주대로 1066 (대안동),128.083686,35.195214,2,200,2022-11-21,POINT (128.083686 35.195214)
103765,22647,생활방범,경상남도 진주시청,경상남도 진주시 진주대로 1063 (대안동),128.083627,35.194564,2,200,2022-11-21,POINT (128.083627 35.194564)
103766,22648,생활방범,경상남도 진주시청,,128.09581,35.11261,1,200,2022-11-21,POINT (128.09581 35.11261)
103767,22649,생활방범,경상남도 진주시청,,128.09403,35.11352,1,200,2022-11-21,POINT (128.09403 35.11352)
103768,22650,생활방범,경상남도 진주시청,,128.069691,35.186333,2,200,2022-11-21,POINT (128.069691 35.186333)
103769,22651,생활방범,경상남도 진주시청,,128.065856,35.180592,2,200,2022-11-21,POINT (128.065856 35.180592)
103770,22652,생활방범,경상남도 진주시청,,128.10805,35.17556,1,200,2022-11-21,POINT (128.10805 35.17556)
103771,22653,생활방범,경상남도 진주시청,,128.112204,35.179751,2,200,2022-11-21,POINT (128.112204 35.179751)
103772,22654,생활방범,경상남도 진주시청,,128.108564,35.179645,2,200,2022-11-21,POINT (128.108564 35.179645)
103773,22655,생활방범,경상남도 진주시청,경상남도 진주시 금산면 금산순환로587번길 61,128.15486,35.21127,1,200,2022-11-21,POINT (128.15486 35.21127)
103774,22656,생활방범,경상남도 진주시청,,128.15675,35.21356,1,200,2022-11-21,POINT (128.15675 35.21356)
103775,22657,생활방범,경상남도 진주시청,,128.15501,35.21378,1,200,2022-11-21,POINT (128.15501 35.21378)
103776,22658,생활방범,경상남도 진주시청,,128.145711,35.214736,1,200,2022-11-21,POINT (128.145711 35.214736)
103777,22659,생활방범,경상남도 진주시청,,128.10459,35.16629,1,200,2022-11-21,POINT (128.10459 35.16629)
103778,22660,생활방범,경상남도 진주시청,경상남도 진주시 진주역로 111 (가좌동),128.11574,35.15286,1,200,2022-11-21,POINT (128.11574 35.15286)
103779,22661,생활방범,경상남도 진주시청,,128.10709,35.15614,1,200,2022-11-21,POINT (128.10709 35.15614)
103780,22662,생활방범,경상남도 진주시청,,128.107528,35.15791,2,200,2022-11-21,POINT (128.107528 35.15791)
103781,22663,생활방범,경상남도 진주시청,,128.107387,35.15542,1,200,2022-11-21,POINT (128.107387 35.15542)
103782,22664,생활방범,경상남도 진주시청,경상남도 진주시 내동로 348 (가좌동),128.105689,35.152682,2,200,2022-11-21,POINT (128.105689 35.152682)
103783,22665,교통정보수집,경상남도 진주시청,,128.119871,35.165012,1,200,2022-11-21,POINT (128.119871 35.165012)
103784,22666,시설물관리,경상남도 진주시청,,128.104432,35.108955,4,200,2022-11-21,POINT (128.104432 35.108955)
103785,22667,시설물관리,경상남도 진주시청,경상남도 진주시 정촌면 강주길 213,128.11057,35.10934,3,200,2022-11-21,POINT (128.11057 35.10934)
103786,22668,시설물관리,경상남도 진주시청,경상남도 진주시 정촌면 뿌리산단로50번길 117-23,128.105843,35.111392,4,200,2022-11-21,POINT (128.105843 35.111392)
103787,22669,시설물관리,경상남도 진주시청,,128.101665,35.112363,3,200,2022-11-21,POINT (128.101665 35.112363)
103788,22670,차량방범,경상남도 진주시청,,128.096081,35.116372,1,200,2022-11-21,POINT (128.096081 35.116372)
103789,22671,차량방범,경상남도 진주시청,,128.095961,35.116208,1,200,2022-11-21,POINT (128.095961 35.116208)
103790,22672,생활방범,경상남도 진주시청,경상남도 진주시 정촌면 삼일로95번길 50-33,128.101548,35.132149,3,200,2022-11-21,POINT (128.101548 35.132149)
103791,22673,생활방범,경상남도 진주시청,경상남도 진주시 대신로207번길 9 (상대동),128.116572,35.178799,2,200,2022-11-21,POINT (128.116572 35.178799)
103792,22674,교통정보수집,경상남도 진주시청,,128.150315,35.184989,4,200,2022-11-21,POINT (128.150315 35.184989)
103793,22675,생활방범,경상남도 진주시청,경상남도 진주시 문산읍 문산로 718,128.206385,35.148037,3,200,2022-11-21,POINT (128.206385 35.148037)
103794,22676,생활방범,경상남도 진주시청,경상남도 진주시 진주대로 1148 (봉곡동),128.078502,35.196141,4,200,2022-11-21,POINT (128.078502 35.196141)
103795,22677,교통정보수집,경상남도 진주시청,,128.14544,35.220432,2,200,2022-11-21,POINT (128.14544 35.220432)
103796,22678,교통정보수집,경상남도 진주시청,,128.101415,35.145339,4,200,2022-11-21,POINT (128.101415 35.145339)
103797,22679,교통정보수집,경상남도 진주시청,경상남도 진주시 내동로 348 (가좌동),128.103264,35.151146,1,200,2022-11-21,POINT (128.103264 35.151146)
103798,22680,교통정보수집,경상남도 진주시청,,128.104842,35.147931,1,200,2022-11-21,POINT (128.104842 35.147931)
103799,22681,생활방범,경상남도 진주시청,,128.065256,35.168599,1,200,2022-11-21,POINT (128.065256 35.168599)
103800,22682,생활방범,경상남도 진주시청,,128.055552,35.163354,2,200,2022-11-21,POINT (128.055552 35.163354)
103801,22683,생활방범,경상남도 진주시청,,128.055552,35.163354,1,200,2022-11-21,POINT (128.055552 35.163354)
103802,22684,생활방범,경상남도 진주시청,,128.066147,35.166579,2,200,2022-11-21,POINT (128.066147 35.166579)
103803,22685,생활방범,경상남도 진주시청,,128.066578,35.166836,1,200,2022-11-21,POINT (128.066578 35.166836)
103804,22686,시설물관리,경상남도 진주시청,경상남도 진주시 정촌면 산업로39번길 20,128.140423,35.18105,4,200,2022-11-21,POINT (128.140423 35.18105)
103805,22687,시설물관리,경상남도 진주시청,"경상남도 진주시 남강로971번길 3-1 (상평동, 가람맨션)",128.099948,35.172641,3,200,2022-11-21,POINT (128.099948 35.172641)
103806,22688,시설물관리,경상남도 진주시청,,128.107686,35.138977,3,200,2022-11-21,POINT (128.107686 35.138977)
103807,22689,시설물관리,경상남도 진주시청,,128.127332,35.17342,2,200,2022-11-21,POINT (128.127332 35.17342)
103808,22690,시설물관리,경상남도 진주시청,경상남도 진주시 남강로 1295 (상평동),128.140423,35.18105,2,200,2022-11-21,POINT (128.140423 35.18105)
103809,22691,어린이보호,경상남도 진주시청,경상남도 진주시 새평거로 85 (평거동),128.058217,35.168451,1,200,2022-11-21,POINT (128.058217 35.168451)
103810,22692,어린이보호,경상남도 진주시청,경상남도 진주시 새평거로 85 (평거동),128.057996,35.168641,1,200,2022-11-21,POINT (128.057996 35.168641)
103811,22693,어린이보호,경상남도 진주시청,경상남도 진주시 진양호로115번길 32 (평거동),128.051294,35.169248,5,200,2022-11-21,POINT (128.051294 35.169248)
103812,22694,어린이보호,경상남도 진주시청,경상남도 진주시 진양호로84번길 20 (평거동),128.047817,35.16582,3,200,2022-11-21,POINT (128.047817 35.16582)
103813,22695,어린이보호,경상남도 진주시청,경상남도 진주시 진양호로51번길 16 (판문동),128.044501,35.16836,2,200,2022-11-21,POINT (128.044501 35.16836)
103814,22696,어린이보호,경상남도 진주시청,경상남도 진주시 진양호로51번길 16 (판문동),128.045402,35.167531,2,200,2022-11-21,POINT (128.045402 35.167531)
103815,22697,어린이보호,경상남도 진주시청,경상남도 진주시 남강로 33 (평거동),128.0396944,35.1645929,1,200,2022-11-21,POINT (128.0396944 35.1645929)
103816,22698,어린이보호,경상남도 진주시청,경상남도 진주시 남강로 33 (평거동),128.0398232,35.1659326,1,200,2022-11-21,POINT (128.0398232 35.1659326)
103817,22699,어린이보호,경상남도 진주시청,경상남도 진주시 평거로 259 (이현동),128.062628,35.191839,2,200,2022-11-21,POINT (128.062628 35.191839)
103818,22700,어린이보호,경상남도 진주시청,경상남도 진주시 서장대로185번길 15 (이현동),128.0566084,35.1876153,2,200,2022-11-21,POINT (128.0566084 35.1876153)
103819,22701,어린이보호,경상남도 진주시청,경상남도 진주시 서장대로185번길 15 (이현동),128.056139,35.18978,1,200,2022-11-21,POINT (128.056139 35.18978)
103820,22702,어린이보호,경상남도 진주시청,경상남도 진주시 석갑로 28 (신안동),128.067655,35.177681,1,200,2022-11-21,POINT (128.067655 35.177681)
103821,22703,어린이보호,경상남도 진주시청,경상남도 진주시 석갑로 28 (신안동),128.066446,35.176075,1,200,2022-11-21,POINT (128.066446 35.176075)
103822,22704,어린이보호,경상남도 진주시청,경상남도 진주시 석갑로 28 (신안동),128.06687,35.176002,1,200,2022-11-21,POINT (128.06687 35.176002)
103823,22705,어린이보호,경상남도 진주시청,"경상남도 진주시 평거로139번길 11-3 (신안동, 신안흥한타운2차아파트)",128.068058,35.181712,3,200,2022-11-21,POINT (128.068058 35.181712)
103990,22872,생활방범,경상남도 진주시청,,128.103883,35.14508,2,200,2022-11-21,POINT (128.103883 35.14508)
103935,22817,차량방범,경상남도 진주시청,,128.128825,35.121301,2,200,2022-11-21,POINT (128.128825 35.121301)
103936,22818,차량방범,경상남도 진주시청,,128.1097,35.126448,1,200,2022-11-21,POINT (128.1097 35.126448)
103937,22819,차량방범,경상남도 진주시청,,128.109769,35.126324,3,200,2022-11-21,POINT (128.109769 35.126324)
103938,22820,차량방범,경상남도 진주시청,,128.094181,35.119773,3,200,2022-11-21,POINT (128.094181 35.119773)
103939,22821,차량방범,경상남도 진주시청,,128.024309,35.138544,2,200,2022-11-21,POINT (128.024309 35.138544)
103940,22822,차량방범,경상남도 진주시청,경상남도 진주시 내동면 내축로 427,128.032116,35.126357,2,200,2022-11-21,POINT (128.032116 35.126357)
103941,22823,차량방범,경상남도 진주시청,경상남도 진주시 내동면 순환로 366,128.070001,35.158623,4,200,2022-11-21,POINT (128.070001 35.158623)
103942,22824,차량방범,경상남도 진주시청,,128.085877,35.150016,2,200,2022-11-21,POINT (128.085877 35.150016)
